unixTime,hydrostatic_pressure,ambient,backscatter,water_temperature,battery_level,time,NTU,pressure_mbar,depth,temp_C
1665699340,13827,0,3573,34,788,13-10-2022 22:15:40.0000,64.0836381004421,1382.7,3.90245394706653,0.34
1665706540,13748,0,3569,21,784,14-10-2022 00:15:40.0000,63.0619718216573,1374.8,3.82189636624128,0.21
1665710140,13741,0,3556,21,780,14-10-2022 01:15:40.0000,59.7415564156065,1374.1,3.81475835275043,0.21
1665717340,13755,0,3560,21,774,14-10-2022 03:15:40.0000,60.7632226943914,1375.5,3.82903437973212,0.21
1665720940,13763,0,3539,22,767,14-10-2022 04:15:40.0000,55.3994747307708,1376.3,3.83719210943594,0.22
1665728140,13752,0,3540,22,772,14-10-2022 06:15:40.0000,55.6548913004671,1375.2,3.82597523109319,0.22
1665729280,13828,0,3541,22,768,14-10-2022 06:34:40.0000,55.9103078701633,1382.8,3.90347366327951,0.22
1665729289,13892,0,3521,21,777,14-10-2022 06:34:49.0000,50.801976476239,1389.2,3.9687355009101,0.21
1665729291,13838,0,3531,22,779,14-10-2022 06:34:51.0000,53.3561421732011,1383.8,3.91367082540929,0.22
1665729297,13815,0,3541,21,785,14-10-2022 06:34:57.0000,55.9103078701633,1381.5,3.8902173525108,0.21
1665729314,13861,0,3547,21,802,14-10-2022 06:35:14.0000,57.4428072883406,1386.1,3.93712429830778,0.21
1665729317,13833,0,3531,21,805,14-10-2022 06:35:17.0000,53.3561421732011,1383.3,3.9085722443444,0.21
1665731740,13749,0,3539,22,775,14-10-2022 07:15:40.0000,55.3994747307708,1374.9,3.82291608245425,0.22
1665738940,13770,0,3514,21,764,14-10-2022 09:15:40.0000,49.0140604883655,1377,3.84433012292679,0.21
1665742540,13785,0,3500,21,777,14-10-2022 10:15:40.0000,45.4382285126185,1378.5,3.85962586612146,0.21
1665749740,13859,0,3540,22,777,14-10-2022 12:15:40.0000,55.6548913004671,1385.9,3.93508486588183,0.22
1665753340,13834,0,3540,22,782,14-10-2022 13:15:40.0000,55.6548913004671,1383.4,3.90959196055738,0.22
1665760540,13856,0,3547,22,793,14-10-2022 15:15:40.0000,57.4428072883406,1385.6,3.93202571724289,0.22
1665764140,13835,0,3541,22,808,14-10-2022 16:15:40.0000,55.9103078701633,1383.5,3.91061167677035,0.22
1665771340,13845,0,3547,21,800,14-10-2022 18:15:40.0000,57.4428072883406,1384.5,3.92080883890013,0.21
1665774940,13818,0,3556,21,800,14-10-2022 19:15:40.0000,59.7415564156065,1381.8,3.89327650114973,0.21
1665782140,13824,0,3523,20,793,14-10-2022 21:15:40.0000,51.3128096156314,1382.4,3.8993947984276,0.2
1665785740,13837,0,3536,21,794,14-10-2022 22:15:40.0000,54.6332250216822,1383.7,3.91265110919631,0.21
1665792940,13846,0,3517,20,796,15-10-2022 00:15:40.0000,49.7803101974541,1384.6,3.92182855511311,0.2
1665794832,13652,0,3498,21,784,15-10-2022 00:47:12.0000,44.9273953732261,1365.2,3.72400360979539,0.21
1665794833,13580,0,3484,21,785,15-10-2022 00:47:13.0000,41.3515633974791,1358,3.65058404246098,0.21
1665794834,13705,0,3512,21,786,15-10-2022 00:47:14.0000,48.5032273489731,1370.5,3.77804856908323,0.21
1665794838,13763,0,3504,20,790,15-10-2022 00:47:18.0000,46.4598947914034,1376.3,3.83719210943594,0.2
1665794841,13773,0,3526,20,793,15-10-2022 00:47:21.0000,52.0790593247201,1377.3,3.84738927156572,0.2
1665794842,13822,0,3510,20,794,15-10-2022 00:47:22.0000,47.9923942095806,1382.2,3.89735536600164,0.2
1665796540,13828,0,3524,20,799,15-10-2022 01:15:40.0000,51.5682261853276,1382.8,3.90347366327951,0.2
1665803740,13796,0,3518,20,795,15-10-2022 03:15:40.0000,50.0357267671504,1379.6,3.87084274446421,0.2
1665807340,13763,0,3512,20,780,15-10-2022 04:15:40.0000,48.5032273489731,1376.3,3.83719210943594,0.2
1665814540,13721,0,3506,20,778,15-10-2022 06:15:40.0000,46.9707279307958,1372.1,3.79436402849087,0.2
1665818140,13703,0,3541,21,788,15-10-2022 07:15:40.0000,55.9103078701633,1370.3,3.77600913665727,0.21
1665825340,13680,0,3510,20,777,15-10-2022 09:15:40.0000,47.9923942095806,1368,3.75255566375878,0.2
1665828940,13673,0,3497,21,776,15-10-2022 10:15:40.0000,44.6719788035298,1367.3,3.74541765026793,0.21
1665836140,13643,0,3531,21,786,15-10-2022 12:15:40.0000,53.3561421732011,1364.3,3.71482616387859,0.21
1665839740,13649,0,3533,21,787,15-10-2022 13:15:40.0000,53.8669753125936,1364.9,3.72094446115646,0.21
1665846940,13606,0,3508,21,783,15-10-2022 15:15:40.0000,47.4815610701882,1360.6,3.67709666399841,0.21
1665850540,13589,0,3535,20,783,15-10-2022 16:15:40.0000,54.377808451986,1358.9,3.65976148837778,0.2
1665857740,13591,0,3502,20,775,15-10-2022 18:15:40.0000,45.9490616520109,1359.1,3.66180092080374,0.2
1665860347,13491,0,3491,20,763,15-10-2022 18:59:07.0000,43.1394793853526,1349.1,3.55982929950595,0.2
1665860356,13469,0,3494,20,772,15-10-2022 18:59:16.0000,43.9057290944412,1346.9,3.53739554282043,0.2
1665860360,13541,0,3493,20,776,15-10-2022 18:59:20.0000,43.650312524745,1354.1,3.61081511015484,0.2
1665860361,13601,0,3494,20,777,15-10-2022 18:59:21.0000,43.9057290944412,1360.1,3.67199808293352,0.2
1665860364,13494,0,3501,20,780,15-10-2022 18:59:24.0000,45.6936450823147,1349.4,3.56288844814488,0.2
1665860365,13591,0,3541,20,781,15-10-2022 18:59:25.0000,55.9103078701633,1359.1,3.66180092080374,0.2
1665861340,13569,0,3525,20,781,15-10-2022 19:15:40.0000,51.8236427550238,1356.9,3.63936716411823,0.2
1665868540,13552,0,3504,20,776,15-10-2022 21:15:40.0000,46.4598947914034,1355.2,3.6220319884976,0.2
1665872140,13552,0,3512,20,769,15-10-2022 22:15:40.0000,48.5032273489731,1355.2,3.6220319884976,0.2
1665879340,13568,0,3507,20,783,16-10-2022 00:15:40.0000,47.226144500492,1356.8,3.63834744790525,0.2
1665882940,13604,0,3511,20,782,16-10-2022 01:15:40.0000,48.2478107792768,1360.4,3.67505723157245,0.2
1665890140,13525,0,3501,20,780,16-10-2022 03:15:40.0000,45.6936450823147,1352.5,3.5944996507472,0.2
1665893740,13505,0,3504,20,778,16-10-2022 04:15:40.0000,46.4598947914034,1350.5,3.57410532648764,0.2
1665900940,13496,0,3501,20,778,16-10-2022 06:15:40.0000,45.6936450823147,1349.6,3.56492788057084,0.2
1665904540,13502,0,3491,20,780,16-10-2022 07:15:40.0000,43.1394793853526,1350.2,3.57104617784871,0.2
1665911740,13500,0,3488,20,761,16-10-2022 09:15:40.0000,42.3732296762639,1350,3.56900674542275,0.2
1665915340,13483,0,3482,20,771,16-10-2022 10:15:40.0000,40.8407302580866,1348.3,3.55167156980212,0.2
1665922540,13467,0,3496,21,769,16-10-2022 12:15:40.0000,44.4165622338336,1346.7,3.53535611039448,0.21
1665925902,13483,0,3554,21,782,16-10-2022 13:11:42.0000,59.2307232762141,1348.3,3.55167156980212,0.21
1665925902,13447,0,3541,19,782,16-10-2022 13:11:42.0000,55.9103078701633,1344.7,3.51496178613492,0.19
1665925902,13431,0,3534,18,782,16-10-2022 13:11:42.0000,54.1223918822898,1343.1,3.49864632672727,0.18
1665925906,13423,0,3543,20,786,16-10-2022 13:11:46.0000,56.4211410095557,1342.3,3.49048859702345,0.2
1665925911,13475,0,3556,19,791,16-10-2022 13:11:51.0000,59.7415564156065,1347.5,3.5435138400983,0.19
1665925916,13473,0,3534,20,796,16-10-2022 13:11:56.0000,54.1223918822898,1347.3,3.54147440767234,0.2
1665926140,13465,0,3518,21,772,16-10-2022 13:15:40.0000,50.0357267671504,1346.5,3.53331667796852,0.21
1665933340,13475,0,3530,21,784,16-10-2022 15:15:40.0000,53.1007256035049,1347.5,3.5435138400983,0.21
1665936940,13481,0,3545,21,801,16-10-2022 16:15:40.0000,56.9319741489481,1348.1,3.54963213737617,0.21
1665944140,13456,0,3562,19,789,16-10-2022 18:15:40.0000,61.2740558337838,1345.6,3.52413923205172,0.19
1665947740,13480,0,3540,19,785,16-10-2022 19:15:40.0000,55.6548913004671,1348,3.54861242116319,0.19
1665954940,13436,0,3534,19,784,16-10-2022 21:15:40.0000,54.1223918822898,1343.6,3.50374490779216,0.19
1665958540,13437,0,3563,19,788,16-10-2022 22:15:40.0000,61.52947240348,1343.7,3.50476462400514,0.19
1665965740,13426,0,3533,19,785,17-10-2022 00:15:40.0000,53.8669753125936,1342.6,3.49354774566238,0.19
1665969340,13444,0,3529,19,780,17-10-2022 01:15:40.0000,52.8453090338087,1344.4,3.51190263749599,0.19
1665976540,13439,0,3537,19,769,17-10-2022 03:15:40.0000,54.8886415913784,1343.9,3.5068040564311,0.19
1665980140,13437,0,3548,19,776,17-10-2022 04:15:40.0000,57.6982238580368,1343.7,3.50476462400514,0.19
1665987340,13452,0,3546,18,777,17-10-2022 06:15:40.0000,57.1873907186444,1345.2,3.52006036719981,0.18
1665990940,13475,0,3522,18,769,17-10-2022 07:15:40.0000,51.0573930459352,1347.5,3.5435138400983,0.18
1665991432,13474,0,3532,18,776,17-10-2022 07:23:52.0000,53.6115587428974,1347.4,3.54249412388532,0.18
1665991433,13511,0,3548,19,777,17-10-2022 07:23:53.0000,57.6982238580368,1351.1,3.58022362376551,0.19
1665991439,13534,0,3570,21,783,17-10-2022 07:23:59.0000,63.3173883913535,1353.4,3.603677096664,0.21
1665991443,13526,0,3549,20,787,17-10-2022 07:24:03.0000,57.953640427733,1352.6,3.59551936696017,0.2
1665991444,13587,0,3560,18,788,17-10-2022 07:24:04.0000,60.7632226943914,1358.7,3.65772205595183,0.18
1665991445,13651,0,3572,18,789,17-10-2022 07:24:05.0000,63.8282215307459,1365.1,3.72298389358242,0.18
1665998140,13485,0,3536,18,770,17-10-2022 09:15:40.0000,54.6332250216822,1348.5,3.55371100222808,0.18
1666001740,13494,0,3533,18,763,17-10-2022 10:15:40.0000,53.8669753125936,1349.4,3.56288844814488,0.18
1666008940,13547,0,3593,20,780,17-10-2022 12:15:40.0000,69.1919694943664,1354.7,3.61693340743271,0.2
1666012540,13531,0,3568,21,787,17-10-2022 13:15:40.0000,62.8065552519611,1353.1,3.60061794802506,0.21
1666019740,13517,0,3541,21,786,17-10-2022 15:15:40.0000,55.9103078701633,1351.7,3.58634192104338,0.21
1666023340,13577,0,3559,21,795,17-10-2022 16:15:40.0000,60.5078061246951,1357.7,3.64752489382205,0.21
1666030540,13558,0,3558,19,782,17-10-2022 18:15:40.0000,60.2523895549989,1355.8,3.62815028577547,0.19
1666034140,13530,0,3565,18,788,17-10-2022 19:15:40.0000,62.0403055428724,1353,3.59959823181209,0.18
1666041340,13562,0,3593,18,783,17-10-2022 21:15:40.0000,69.1919694943664,1356.2,3.63222915062738,0.18
1666044940,13566,0,3592,18,776,17-10-2022 22:15:40.0000,68.9365529246702,1356.6,3.63630801547929,0.18
1666052140,13590,0,3564,18,772,18-10-2022 00:15:40.0000,61.7848889731762,1359,3.66078120459076,0.18
1666055740,13595,0,3581,19,784,18-10-2022 01:15:40.0000,66.1269706580119,1359.5,3.66587978565565,0.19
1666056972,13620,0,3605,19,780,18-10-2022 01:36:12.0000,72.256968330721,1362,3.6913726909801,0.19
1666056972,13604,0,3617,16,780,18-10-2022 01:36:12.0000,75.3219671670756,1360.4,3.67505723157245,0.16
1666056972,13618,0,3636,17,780,18-10-2022 01:36:12.0000,80.1748819913036,1361.8,3.68933325855414,0.17
1666056972,13586,0,3654,18,780,18-10-2022 01:36:12.0000,84.7723802458355,1358.6,3.65670233973885,0.18
1666056974,13534,0,3731,28,782,18-10-2022 01:36:14.0000,104.439456112444,1353.4,3.603677096664,0.28
1666056975,13563,0,3676,22,783,18-10-2022 01:36:15.0000,90.3915447791522,1356.3,3.63324886684036,0.22
1666062940,13615,0,3591,18,771,18-10-2022 03:15:40.0000,68.681136354974,1361.5,3.68627410991521,0.18
1666066540,13610,0,3636,17,785,18-10-2022 04:15:40.0000,80.1748819913036,1361,3.68117552885032,0.17
1666073740,13608,0,3643,16,782,18-10-2022 06:15:40.0000,81.9627979791771,1360.8,3.67913609642437,0.16
1666077340,13615,0,3634,16,765,18-10-2022 07:15:40.0000,79.6640488519112,1361.5,3.68627410991521,0.16
1666084540,13602,0,3675,16,775,18-10-2022 09:15:40.0000,90.136128209456,1360.2,3.6730177991465,0.16
1666088140,13592,0,3631,17,778,18-10-2022 10:15:40.0000,78.8977991428226,1359.2,3.66282063701672,0.17
1666095340,13599,0,3648,19,779,18-10-2022 12:15:40.0000,83.2398808276582,1359.9,3.66995865050756,0.19
1666098940,13571,0,3679,21,787,18-10-2022 13:15:40.0000,91.1577944882409,1357.1,3.64140659654418,0.21
1666106140,13583,0,3737,25,780,18-10-2022 15:15:40.0000,105.971955530621,1358.3,3.65364319109992,0.25
1666109740,13549,0,3687,27,779,18-10-2022 16:15:40.0000,93.2011270458106,1354.9,3.61897283985867,0.27
1666116940,13528,0,3793,28,771,18-10-2022 18:15:40.0000,120.275283433609,1352.8,3.59755879938613,0.28
1666120540,13554,0,3787,27,776,18-10-2022 19:15:40.0000,118.742784015432,1355.4,3.62407142092356,0.27
1666122490,13478,0,3829,26,762,18-10-2022 19:48:10.0000,129.470279942673,1347.8,3.54657298873723,0.26
1666122494,13496,0,3713,26,766,18-10-2022 19:48:14.0000,99.8419578579121,1349.6,3.56492788057084,0.26
1666122495,13487,0,3798,24,767,18-10-2022 19:48:15.0000,121.55236628209,1348.7,3.55575043465404,0.24
1666122500,13437,0,3736,21,772,18-10-2022 19:48:20.0000,105.716538960925,1343.7,3.50476462400514,0.21
1666122505,13573,0,3826,24,777,18-10-2022 19:48:25.0000,128.704030233584,1357.3,3.64344602897014,0.24
1666122511,13511,0,3764,27,783,18-10-2022 19:48:31.0000,112.868202912419,1351.1,3.58022362376551,0.27
1666127740,13516,0,3741,26,781,18-10-2022 21:15:40.0000,106.993621809406,1351.6,3.58532220483039,0.26
1666131340,13507,0,3785,25,777,18-10-2022 22:15:40.0000,118.23195087604,1350.7,3.57614475891359,0.25
1666138540,13490,0,3826,22,776,19-10-2022 00:15:40.0000,128.704030233584,1349,3.55880958329297,0.22
1666142140,13520,0,3794,23,780,19-10-2022 01:15:40.0000,120.530700003306,1352,3.58940106968231,0.23
1666149340,13497,0,3807,25,765,19-10-2022 03:15:40.0000,123.851115409356,1349.7,3.56594759678382,0.25
1666152940,13466,0,3884,26,764,19-10-2022 04:15:40.0000,143.518191275965,1346.6,3.5343363941815,0.26
1666160140,13464,0,3791,25,761,19-10-2022 06:15:40.0000,119.764450294217,1346.4,3.53229696175554,0.25
1666163740,13473,0,3789,23,776,19-10-2022 07:15:40.0000,119.253617154824,1347.3,3.54147440767234,0.23
1666170940,13462,0,3749,20,766,19-10-2022 09:15:40.0000,109.036954366976,1346.2,3.53025752932959,0.2
1666174540,13449,0,3780,21,772,19-10-2022 10:15:40.0000,116.954868027559,1344.9,3.51700121856087,0.21
1666181740,13451,0,3718,33,763,19-10-2022 12:15:40.0000,101.119040706393,1345.1,3.51904065098683,0.33
1666185340,13466,0,3698,39,767,19-10-2022 13:15:40.0000,96.0107093124689,1346.6,3.5343363941815,0.39
1666188019,13457,0,3711,45,755,19-10-2022 14:00:19.0000,99.3311247185197,1345.7,3.5251589482647,0.45
1666188019,13471,0,3739,61,755,19-10-2022 14:00:19.0000,106.482788670014,1347.1,3.53943497524639,0.61
1666188021,13461,0,3655,64,757,19-10-2022 14:00:21.0000,85.0277968155317,1346.1,3.52923781311661,0.64
1666188021,13452,0,3707,66,757,19-10-2022 14:00:21.0000,98.3094584397349,1345.2,3.52006036719981,0.66
1666188022,13449,0,3688,58,758,19-10-2022 14:00:22.0000,93.4565436155068,1344.9,3.51700121856087,0.58
1666188022,13473,0,3667,47,758,19-10-2022 14:00:22.0000,88.0927956518863,1347.3,3.54147440767234,0.47
1666192540,13447,0,3702,50,770,19-10-2022 15:15:40.0000,97.0323755912538,1344.7,3.51496178613492,0.5
1666196140,13455,0,3701,55,770,19-10-2022 16:15:40.0000,96.7769590215576,1345.5,3.52311951583874,0.55
1666203340,13456,0,3686,60,763,19-10-2022 18:15:40.0000,92.9457104761144,1345.6,3.52413923205172,0.6
1666206940,13469,0,3672,62,766,19-10-2022 19:15:40.0000,89.3698785003674,1346.9,3.53739554282043,0.62
1666214140,13455,0,3705,64,761,19-10-2022 21:15:40.0000,97.7986253003424,1345.5,3.52311951583874,0.64
1666217740,13490,0,3649,65,748,19-10-2022 22:15:40.0000,83.4952973973544,1349,3.55880958329297,0.65
1666224940,13461,0,3664,66,763,20-10-2022 00:15:40.0000,87.3265459427977,1346.1,3.52923781311661,0.66
1666228540,13455,0,3671,65,758,20-10-2022 01:15:40.0000,89.1144619306711,1345.5,3.52311951583874,0.65
1666235740,13454,0,3636,57,745,20-10-2022 03:15:40.0000,80.1748819913036,1345.4,3.52209979962577,0.57
1666239340,13455,0,3661,51,758,20-10-2022 04:15:40.0000,86.560296233709,1345.5,3.52311951583874,0.51
1666246540,13527,0,3658,45,744,20-10-2022 06:15:40.0000,85.7940465246204,1352.7,3.59653908317315,0.45
1666250140,13455,0,3652,44,740,20-10-2022 07:15:40.0000,84.2615471064431,1345.5,3.52311951583874,0.44
1666253540,13441,0,3717,113,740,20-10-2022 08:12:20.0000,100.863624136697,1344.1,3.50884348885705,1.13
1666253542,13444,0,3695,95,742,20-10-2022 08:12:22.0000,95.2444596033803,1344.4,3.51190263749599,0.95
1666253549,13451,0,3640,46,749,20-10-2022 08:12:29.0000,81.1965482700885,1345.1,3.51904065098683,0.46
1666253552,13432,0,3856,129,752,20-10-2022 08:12:32.0000,136.366527324471,1343.2,3.49966604294025,1.29
1666253553,13460,0,3664,67,753,20-10-2022 08:12:33.0000,87.3265459427977,1346,3.52821809690363,0.67
1666253555,13464,0,3642,43,755,20-10-2022 08:12:35.0000,81.7073814094809,1346.4,3.53229696175554,0.43
1666257340,13484,0,3644,42,753,20-10-2022 09:15:40.0000,82.2182145488734,1348.4,3.5526912860151,0.42
1666260940,13451,0,3659,44,744,20-10-2022 10:15:40.0000,86.0494630943166,1345.1,3.51904065098683,0.44
1666268140,13450,0,3614,51,753,20-10-2022 12:15:40.0000,74.5557174579869,1345,3.51802093477385,0.51
1666271740,13469,0,3611,58,748,20-10-2022 13:15:40.0000,73.7894677488983,1346.9,3.53739554282043,0.58
1666278940,13457,0,3680,77,753,20-10-2022 15:15:40.0000,91.4132110579371,1345.7,3.5251589482647,0.77
1666282540,13453,0,3695,86,744,20-10-2022 16:15:40.0000,95.2444596033803,1345.3,3.52108008341279,0.86
1666289740,13439,0,3686,101,740,20-10-2022 18:15:40.0000,92.9457104761144,1343.9,3.5068040564311,1.01
1666293340,13453,0,3681,108,755,20-10-2022 19:15:40.0000,91.6686276276333,1345.3,3.52108008341279,1.08
1666300540,13438,0,3697,120,751,20-10-2022 21:15:40.0000,95.7552927427727,1343.8,3.50578434021812,1.2
1666304140,13428,0,3804,126,751,20-10-2022 22:15:40.0000,123.084865700268,1342.8,3.49558717808834,1.26
1666311340,13415,0,3756,131,747,21-10-2022 00:15:40.0000,110.824870354849,1341.5,3.48233086731962,1.31
1666314940,13417,0,3780,134,747,21-10-2022 01:15:40.0000,116.954868027559,1341.7,3.48437029974558,1.34
1666319073,13467,0,3774,80,737,21-10-2022 02:24:33.0000,115.422368609381,1346.7,3.53535611039448,0.8
1666319073,13504,0,3790,67,737,21-10-2022 02:24:33.0000,119.509033724521,1350.4,3.57308561027466,0.67
1666319078,13394,0,3733,133,742,21-10-2022 02:24:38.0000,104.950289251836,1339.4,3.46091682684709,1.33
1666319078,13447,0,3780,85,742,21-10-2022 02:24:38.0000,116.954868027559,1344.7,3.51496178613492,0.85
1666319079,13408,0,3742,115,743,21-10-2022 02:24:39.0000,107.249038379102,1340.8,3.47519285382878,1.15
1666319080,13425,0,3865,92,744,21-10-2022 02:24:40.0000,138.665276451737,1342.5,3.4925280294494,0.92
1666319083,13400,0,3759,138,747,21-10-2022 02:24:43.0000,111.591120063938,1340,3.46703512412496,1.38
1666322140,13403,0,3817,138,746,21-10-2022 03:15:40.0000,126.405281106318,1340.3,3.47009427276389,1.38
1666325740,13404,0,3793,136,748,21-10-2022 04:15:40.0000,120.275283433609,1340.4,3.47111398897687,1.36
1666332940,13400,0,3796,132,746,21-10-2022 06:15:40.0000,121.041533142698,1340,3.46703512412496,1.32
1666336540,13403,0,3740,127,735,21-10-2022 07:15:40.0000,106.73820523971,1340.3,3.47009427276389,1.27
1666343740,13406,0,3937,107,742,21-10-2022 09:15:40.0000,157.055269469864,1340.6,3.47315342140282,1.07
1666347340,13408,0,3850,101,744,21-10-2022 10:15:40.0000,134.834027906293,1340.8,3.47519285382878,1.01
1666354540,13441,0,3868,89,732,21-10-2022 12:15:40.0000,139.431526160825,1344.1,3.50884348885705,0.89
1666358140,13433,0,3866,88,744,21-10-2022 13:15:40.0000,138.920693021433,1343.3,3.50068575915323,0.88
1666365340,13469,0,3797,85,742,21-10-2022 15:15:40.0000,121.296949712394,1346.9,3.53739554282043,0.85
1666368940,13476,0,3844,83,737,21-10-2022 16:15:40.0000,133.301528488116,1347.6,3.54453355631128,0.83
1666376140,13479,0,3820,76,738,21-10-2022 18:15:40.0000,127.171530815407,1347.9,3.54759270495021,0.76
1666379740,13480,0,3813,71,731,21-10-2022 19:15:40.0000,125.383614827534,1348,3.54861242116319,0.71
1666384600,13510,0,4842,107,728,21-10-2022 20:36:40.0000,388.207265044938,1351,3.57920390755253,1.07
1666384601,13511,0,4737,88,729,21-10-2022 20:36:41.0000,361.388525226836,1351.1,3.58022362376551,0.88
1666384604,13545,0,4330,78,732,21-10-2022 20:36:44.0000,257.433981360476,1354.5,3.61489397500676,0.78
1666384606,13501,0,3818,65,734,21-10-2022 20:36:46.0000,126.660697676015,1350.1,3.57002646163573,0.65
1666384609,13506,0,3767,55,737,21-10-2022 20:36:49.0000,113.634452621508,1350.6,3.57512504270061,0.55
1666384615,13492,0,3791,55,743,21-10-2022 20:36:55.0000,119.764450294217,1349.2,3.56084901571892,0.55
1666386940,13490,0,3781,62,733,21-10-2022 21:15:40.0000,117.210284597255,1349,3.55880958329297,0.62
